filed,adsh,cik,name,sic,countryba,stprba,cityba,zipba,bas1,bas2,baph,countryma,stprma,cityma,zipma,mas1,mas2,countryinc,stprinc,ein,former,changed,afs,wksi,fye,form,period,fy,fp,accepted,prevrpt,detail,instance,nciks,aciks,yr,fik,quarter
20190814,0001654954-19-009559,1654954,WIDEPOINT CORP,7373.0,US,VA,MCLEAN,22102,"7926 JONES BRANCH DRIVE, SUITE 520",,(703) 349-2577,US,VA,MCLEAN,22102,"7926 JONES BRANCH DRIVE, SUITE 520",,US,DE,522040275.0,ZMAX CORP,19970530.0,4-NON,0,1231.0,10-Q,20190630,2019.0,Q2,2019-08-14 16:01:00.0,0,1,wyy-20190630.xml,1,,19,9559,2019q3
20190814,0001654954-19-009560,1654954,NOBLE ROMANS INC,5812.0,US,IN,INDIANAPOLIS,46204,ONE VIRGINIA AVE,STE 800,3176343377,US,IN,INDIANAPOLIS,46204,ONE VIRGINIA AVENUE,SUITE 800,US,IN,351281154.0,,,4-NON,0,1231.0,10-Q,20190630,2019.0,Q2,2019-08-14 16:01:00.0,0,1,nrom-20190630.xml,1,,19,9560,2019q3
20190814,0001654954-19-009495,1654954,SANARA MEDTECH INC.,3842.0,US,TX,FORT WORTH,76102,1200 SUMMIT AVE,SUITE 414,817-529-2300,US,TX,FORT WORTH,76102,1200 SUMMIT AVE,SUITE 414,US,TX,592220004.0,"WOUND MANAGEMENT TECHNOLOGIES, INC.",20080611.0,4-NON,0,1231.0,10-Q,20190630,2019.0,Q2,2019-08-14 12:56:00.0,0,1,smti-20190630.xml,1,,19,9495,2019q3
20190815,0001654954-19-009698,1654954,QUANTRX BIOMEDICAL CORP,3841.0,US,OR,TUALATIN,97062,P.O. BOX 4960,,267-880-1595,US,OR,TUALATIN,97062,P.O. BOX 4960,,US,NV,330202574.0,AFEM MEDICAL CORP,19970722.0,4-NON,0,1231.0,10-Q,20190630,2019.0,Q2,2019-08-15 17:04:00.0,0,1,qtxb-20190630.xml,1,,19,9698,2019q3
20190815,0001654954-19-009672,1654954,"SUNSHINE BIOPHARMA, INC",8731.0,CA,QC,POINTE-CLAIRE,H9R 0A5,6500 TRANS-CANADA HIGHWAY,4TH FLOOR,514-426-6161,CA,QC,POINTE-CLAIRE,H9R 0A5,6500 TRANS-CANADA HIGHWAY,4TH FLOOR,US,CO,205566275.0,"MOUNTAIN WEST BUSINESS SOLUTIONS, INC",20071030.0,4-NON,0,1231.0,10-Q,20190630,2019.0,Q2,2019-08-15 13:30:00.0,0,1,sbfm-20190630.xml,1,,19,9672,2019q3
20190815,0001654954-19-009689,1654954,MONOPAR THERAPEUTICS,2834.0,US,IL,NORTHBROOK,60062,"5 REVERE DRIVE, SUITE 200",,6143958936,US,IL,NORTHBROOK,60062,"5 REVERE DRIVE, SUITE 200",,US,DE,320463781.0,,,4-NON,0,,S-1,20190630,2020.0,FY,2019-08-15 16:19:00.0,1,1,mono-20190630.xml,1,,19,9689,2019q3
20190816,0001654954-19-009725,1654954,MANUFACTURED HOUSING PROPERTIES INC.,6500.0,US,NC,PINEVILLE,28134,136 MAIN STREET,,704-869-2500,US,NC,PINEVILLE,28134,136 MAIN STREET,,US,NV,510482104.0,MANUFACTURING HOUSING PROPERTIES INC.,20180307.0,4-NON,0,1231.0,10-Q,20190630,2019.0,Q2,2019-08-16 16:04:00.0,0,1,mhpc-20190630.xml,1,,19,9725,2019q3
20190816,0001654954-19-009721,1654954,"YUMA ENERGY, INC.",1311.0,US,TX,HOUSTON,77027,1177 WEST LOOP SOUTH,SUITE 1825,713-968-7000,US,TX,HOUSTON,77027,1177 WEST LOOP SOUTH,SUITE 1825,US,DE,812235304.0,"YUMA DELAWARE MERGER SUBSIDIARY, INC.",20160415.0,4-NON,0,1231.0,10-Q,20190630,2019.0,Q2,2019-08-16 16:02:00.0,0,1,yuma-20190630.xml,1,,19,9721,2019q3
20190816,0001654954-19-009702,1654954,"TREASURE & SHIPWRECK RECOVERY, INC.",7310.0,US,FL,TAMPA,33626,13046 RACETRACK ROAD #243,,8777235477,US,FL,TAMPA,33626,13046 RACETRACK ROAD #243,,US,NV,0.0,BELISS CORP.,20170412.0,4-NON,0,430.0,10-K,20190430,2019.0,FY,2019-08-15 21:02:00.0,0,1,blis-20190430.xml,1,,19,9702,2019q3
20190819,0001654954-19-009752,1654954,"CENTAURUS DIAMOND TECHNOLOGIES, INC.",1090.0,US,NV,LAS VEGAS,89106,1000 W. BONANZA ROAD,,(702) 382-3240,US,NV,LAS VEGAS,89106,1000 W. BONANZA ROAD,,US,NV,0.0,"SWEETWATER RESOURCES, INC.",20080515.0,4-NON,0,331.0,10-K/A,20190331,2019.0,FY,2019-08-19 13:42:00.0,0,1,ctdt-20190331.xml,1,,19,9752,2019q3
20190819,0001654954-19-009767,1654954,"TPT GLOBAL TECH, INC.",4899.0,US,CA,SAN DIEGO,92101,"501 W. BROADWAY, SUITE 800",,(619) 400-4996,US,CA,SAN DIEGO,92101,"501 W. BROADWAY, SUITE 800",,US,FL,593723328.0,,,4-NON,0,1231.0,10-Q,20190630,2019.0,Q2,2019-08-19 16:59:00.0,0,1,tptw-20190331.xml,1,,19,9767,2019q3
20190819,0001654954-19-009769,1654954,"ECO ENERGY TECH ASIA, LTD",100.0,US,NV,SPARKS,89431-7722,4650 WEDEKIND ROAD,STE #2,85221858716,HK,,CAUSEWAY BAY,00000,"UNIT A, 3/F, WINNER COMM. BUILDING",401-403 LOCKHART ROAD,US,NV,473444723.0,,,4-NON,0,1231.0,10-Q,20190630,2019.0,Q2,2019-08-19 17:00:00.0,0,1,eeta-20190630.xml,1,,19,9769,2019q3
20190819,0001654954-19-009772,1654954,AZZURRA HOLDING CORP,3663.0,US,CA,LOS ANGELES,90045,6080 CENTRE DRIVE,SUITE 600,310-242-5698,US,CA,LOS ANGELES,90045,6080 CENTRE DRIVE,SUITE 600,US,DE,770289371.0,WAVE WIRELESS CORP,20051228.0,4-NON,0,1231.0,10-Q,20190630,2019.0,Q2,2019-08-19 17:02:00.0,0,0,azzurra-20190630.xml,1,,19,9772,2019q3
20190820,0001654954-19-009798,1654954,"DRIVEN DELIVERIES, INC.",8742.0,US,CA,SAN DIEGO,92123,510 KEARNY VILLA ROAD,STE 205,858-736-5393,US,CA,SAN DIEGO,92123,510 KEARNY VILLA ROAD,STE 205,US,DE,320416399.0,RESULTS BASED OUTSOURCING INC,20141231.0,4-NON,0,1231.0,10-Q,20190630,2019.0,Q2,2019-08-20 10:04:00.0,0,1,drvd-20190630.xml,1,,19,9798,2019q3
20190820,0001654954-19-009800,1654954,"DRIVEN DELIVERIES, INC.",8742.0,US,CA,SAN DIEGO,92123,510 KEARNY VILLA ROAD,STE 205,858-736-5393,US,CA,SAN DIEGO,92123,510 KEARNY VILLA ROAD,STE 205,US,DE,320416399.0,RESULTS BASED OUTSOURCING INC,20141231.0,4-NON,0,1231.0,10-Q,20190630,2019.0,Q2,2019-08-20 10:24:00.0,0,1,drvd-20190630.xml,1,,19,9800,2019q3
20190820,0001654954-19-009818,1654954,"CENTAURUS DIAMOND TECHNOLOGIES, INC.",1090.0,US,NV,LAS VEGAS,89106,1000 W. BONANZA ROAD,,(702) 382-3240,US,NV,LAS VEGAS,89106,1000 W. BONANZA ROAD,,US,NV,0.0,"SWEETWATER RESOURCES, INC.",20080515.0,4-NON,0,331.0,10-Q,20190630,2020.0,Q1,2019-08-20 17:04:00.0,0,1,ctdt-20190630.xml,1,,19,9818,2019q3
20190821,0001654954-19-009859,1654954,DIGATRADE FINANCIAL CORP,5180.0,CA,BC,VANCOUVER,V6C-2Z6,1500 WEST GEORGIA STREET,SUITE 1300,604-200-0071,CA,BC,VANCOUVER,V6C-2Z6,1500 WEST GEORGIA STREET,SUITE 1300,CA,BC,0.0,BIT-X FINANCIAL CORP.,20150302.0,4-NON,0,1231.0,20-F/A,20181231,2018.0,FY,2019-08-21 16:00:00.0,0,1,digaf-20181231.xml,1,,19,9859,2019q3
20190821,0001654954-19-009864,1654954,SEAFARER EXPLORATION CORP,7900.0,US,FL,TAMPA,33618,14497 N. DALE MABRY HIGHWAY,SUITE 209N,813-448-3577,US,FL,TAMPA,33618,14497 N. DALE MABRY HIGHWAY,SUITE 209N,US,DE,731556428.0,ORGANETIX,20040902.0,4-NON,0,1231.0,10-Q/A,20190630,2019.0,Q2,2019-08-21 16:35:00.0,0,1,sfrx-20190630.xml,1,,19,9864,2019q3
20190823,0001654954-19-009980,1654954,"FRIENDABLE, INC.",7372.0,US,CA,CAMPBELL,95008,1821 S BASCOM AVE,SUITE 353,(855) 473-8473,US,CA,CAMPBELL,95008,1821 S BASCOM AVE,SUITE 353,US,NV,980546715.0,"IHOOKUP SOCIAL, INC.",20140204.0,4-NON,0,1231.0,10-Q,20190630,2019.0,Q2,2019-08-23 17:26:00.0,0,1,fdbl-20190630.xml,1,,19,9980,2019q3
20190828,0001654954-19-010095,1654954,AEHR TEST SYSTEMS,3825.0,US,CA,FREMONT,94539,400 KATO TERRACE,,5106239400,US,CA,FREMONT,94539,400 KATO TERRACE,,US,CA,942424084.0,,,4-NON,0,531.0,10-K,20190531,2019.0,FY,2019-08-28 16:10:00.0,0,1,aehr-20190531.xml,1,,19,10095,2019q3
20190829,0001654954-19-010129,1654954,"LAREDO OIL, INC.",1311.0,US,CO,GOLDEN,80403,110 N. RUBEY DR.,SUITE 120,720-295-1214,US,CO,GOLDEN,80403,110 N. RUBEY DR.,SUITE 120,US,DE,262435874.0,"LAREDO MINING, INC.",20080808.0,4-NON,0,531.0,10-K,20190531,2019.0,FY,2019-08-29 13:50:00.0,0,1,lrdc-20190531.xml,1,,19,10129,2019q3
20190903,0001654954-19-010284,1654954,PARKERVISION INC,3663.0,US,FL,JACKSONVILLE,32256,9446 PHILIPS HIGHWAY,SUITE 5A,9047326100,US,FL,JACKSONVILLE,32256,9446 PHILIPS HIGHWAY,SUITE 5A,US,FL,592971472.0,,,4-NON,0,1231.0,POS AM,20190630,2019.0,Q2,2019-09-03 16:42:00.0,0,1,prkr-20190630.xml,1,,19,10284,2019q3
20190904,0001654954-19-010344,1654954,"GROWLIFE, INC.",3231.0,US,WA,KIRKLAND,98033,5400 CARILLON POINT,,866-781-5559,US,WA,KIRKLAND,98033,5400 CARILLON POINT,,US,DE,900821083.0,"PHOTOTRON HOLDINGS, INC.",20110309.0,4-NON,0,1231.0,S-1,20190630,2019.0,Q2,2019-09-04 16:19:00.0,0,1,phot-20190630.xml,1,,19,10344,2019q3
20190904,0001654954-19-010340,1654954,PTC INC.,7372.0,US,MA,BOSTON,02210,121 SEAPORT BOULEVARD,,7813705000,US,MA,BOSTON,02210,121 SEAPORT BOULEVARD,,US,MA,42866152.0,PARAMETRIC TECHNOLOGY CORP,19920703.0,,0,930.0,8-K,20190831,2019.0,FY,2019-09-04 16:04:00.0,0,0,ptc_8k_htm.xml,1,,19,10340,2019q3
20190909,0001654954-19-010468,1654954,LAKELAND INDUSTRIES INC,3842.0,US,NY,RONKONKOMA,11779,3555 VETERANS MEMORIAL HIGHWAY,SUITE C,6319819700,US,NY,RONKONKOMA,11779,3555 VETERANS MEMORIAL HIGHWAY,SUITE C,US,DE,133115216.0,,,2-ACC,0,131.0,10-Q,20190731,2019.0,Q2,2019-09-09 16:01:00.0,0,1,lake-20190731.xml,1,,19,10468,2019q3
20190909,0001654954-19-010473,1654954,PARKERVISION INC,3663.0,US,FL,JACKSONVILLE,32256,9446 PHILIPS HIGHWAY,SUITE 5A,9047326100,US,FL,JACKSONVILLE,32256,9446 PHILIPS HIGHWAY,SUITE 5A,US,FL,592971472.0,,,4-NON,0,1231.0,POS AM,20181231,2018.0,FY,2019-09-09 16:46:00.0,0,1,prkr-20181231.xml,1,,19,10473,2019q3
20190910,0001654954-19-010532,1654954,MONOPAR THERAPEUTICS,2834.0,US,IL,WILMETTE,60091,1000 SKOKIE BLVD SUITE 350,,8473880349,US,IL,WILMETTE,60091,1000 SKOKIE BLVD SUITE 350,,US,DE,320463781.0,,,4-NON,0,1231.0,S-1/A,20190630,2019.0,Q2,2019-09-10 17:24:00.0,1,1,mono-20190630.xml,1,,19,10532,2019q3
20190912,0001654954-19-010620,1654954,"TG THERAPEUTICS, INC.",2834.0,US,NY,NEW YORK,10014,"2 GANSEVOORT STREET, 9TH FLOOR",,(212) 554-4484,US,NY,NEW YORK,10014,"2 GANSEVOORT STREET, 9TH FLOOR",,US,DE,363898269.0,MANHATTAN PHARMACEUTICALS INC,20030310.0,,0,1231.0,8-K,20190831,2019.0,Q3,2019-09-12 09:25:00.0,0,0,tgtx-20191231_htm.xml,1,,19,10620,2019q3
20190912,0001654954-19-010669,1654954,LIGHTPATH TECHNOLOGIES INC,3674.0,US,FL,ORLANDO,32826,2603 CHALLENGER TECH CT,SUITE 100,4073824003,,,,,,,US,DE,860708398.0,,,4-NON,0,630.0,10-K,20190630,2019.0,FY,2019-09-12 16:08:00.0,0,1,lpth-20190630.xml,1,,19,10669,2019q3
20190912,0001654954-19-010672,1654954,PARK CITY GROUP INC,7374.0,US,UT,MURRAY,84107,5282 SOUTH COMMERCE DRIVE,SUITE D292,435-645-2000,US,UT,MURRAY,84107,5282 SOUTH COMMERCE DRIVE,SUITE D292,US,NV,371454128.0,FIELDS TECHNOLOGIES INC,20010626.0,2-ACC,0,630.0,10-K,20190630,2019.0,FY,2019-09-12 16:46:00.0,0,1,pcyg-20190630.xml,1,,19,10672,2019q3
20190912,0001654954-19-010679,1654954,PALATIN TECHNOLOGIES INC,2834.0,US,NJ,CRANBURY,08512,4B CEDAR BROOK DRIVE,,609-495-2200,US,NJ,CRANBURY,08512,4B CEDAR BROOK DRIVE,,US,NJ,954078884.0,INTERFILM INC,19930825.0,2-ACC,0,630.0,10-K,20190630,2019.0,FY,2019-09-12 17:12:00.0,0,1,ptn-20190630.xml,1,,19,10679,2019q3
20190912,0001654954-19-010687,1654954,"FLUX POWER HOLDINGS, INC.",3690.0,US,CA,VISTA,92081,2685 S. MELROSE DRIVE,,877-505-3589,US,CA,VISTA,92081,2685 S. MELROSE DRIVE,,US,NV,860931332.0,"LONE PINE HOLDINGS, INC",20090415.0,4-NON,0,630.0,10-K,20190630,2019.0,FY,2019-09-12 17:32:00.0,0,1,flux-20190630.xml,1,,19,10687,2019q3
20190913,0001654954-19-010733,1654954,"TREASURE & SHIPWRECK RECOVERY, INC.",7310.0,US,FL,TAMPA,33626,13046 RACETRACK ROAD #243,,8777235477,US,FL,TAMPA,33626,13046 RACETRACK ROAD #243,,US,NV,0.0,BELISS CORP.,20170412.0,4-NON,0,430.0,10-Q,20190731,2020.0,Q1,2019-09-13 14:45:00.0,0,1,blis-20190731.xml,1,,19,10733,2019q3
20190913,0001654954-19-010735,1654954,"GT BIOPHARMA, INC.",2834.0,US,CA,WESTLAKE VILLAGE,91362,310 N. WESTLAKE BLVD.,SUITE 206,(800) 304-9888,US,CA,WESTLAKE VILLAGE,91362,310 N. WESTLAKE BLVD.,SUITE 206,US,DE,941620407.0,OXIS INTERNATIONAL INC,19940916.0,4-NON,0,1231.0,S-1,20190630,2019.0,Q2,2019-09-13 16:12:00.0,0,1,gtbp-20190630.xml,1,,19,10735,2019q3
20190913,0001654954-19-010692,1654954,MONOPAR THERAPEUTICS,2834.0,US,IL,WILMETTE,60091,1000 SKOKIE BLVD SUITE 350,,8473880349,US,IL,WILMETTE,60091,1000 SKOKIE BLVD SUITE 350,,US,DE,320463781.0,,,4-NON,0,1231.0,S-1/A,20190630,2019.0,Q2,2019-09-12 19:35:00.0,1,1,mono-20190630.xml,1,,19,10692,2019q3
20190913,0001654954-19-010721,1654954,"IOTA COMMUNICATIONS, INC.",7389.0,US,PA,NEW HOPE,18938,540 UNION SQUARE,,973-339-3855,US,PA,NEW HOPE,18938,540 UNION SQUARE,,US,DE,223586087.0,"SOLBRIGHT GROUP, INC.",20171106.0,4-NON,0,531.0,10-K,20190531,2019.0,FY,2019-09-13 12:56:00.0,0,1,iotc-20190531.xml,1,,19,10721,2019q3
20190916,0001654954-19-010764,1654954,STAR GOLD CORP.,1000.0,US,ID,COEUR D'ALENE,83814,611 E. SHERMAN AVE.,,208-664-5066,US,ID,COEUR D'ALENE,83814,611 E. SHERMAN AVE.,,US,NV,270348508.0,ELAN DEVELOPMENT INC,20070604.0,4-NON,0,430.0,10-Q,20190731,2020.0,Q1,2019-09-16 15:19:00.0,0,1,srgz-20190731.xml,1,,19,10764,2019q3
20190916,0001654954-19-010776,1654954,"PHARMA-BIO SERV, INC.",8742.0,PR,,DORADO,00646,INDUSTRIAL ZONE STREET 1,LOT 14,787-278-2709,PR,,DORADO,00646,INDUSTRIAL ZONE STREET 1,LOT 14,,,200653570.0,LAWRENCE CONSULTING GROUP INC,20040923.0,4-NON,0,1031.0,10-Q,20190731,2019.0,Q3,2019-09-16 16:23:00.0,0,1,pbsv-20190731.xml,1,,19,10776,2019q3
20190919,0001654954-19-010917,1654954,"NATIONAL AMERICAN UNIVERSITY HOLDINGS, INC.",8200.0,US,SD,RAPID CITY,57701,5301 MT. RUSHMORE ROAD,,(605) 721-5220,US,SD,RAPID CITY,57701,5301 MT. RUSHMORE ROAD,,US,DE,830479936.0,CAMDEN LEARNING CORP,20070517.0,4-NON,0,531.0,10-K,20190531,2019.0,FY,2019-09-19 09:20:00.0,0,1,nauh-20190531.xml,1,,19,10917,2019q3
20190919,0001654954-19-010948,1654954,"KNOW LABS, INC.",3829.0,US,WA,SEATTLE,98101,500 UNION STREET,SUITE 810,206-903-1351,US,WA,SEATTLE,98101,500 UNION STREET,SUITE 810,US,NV,900273142.0,VISUALANT INC,20070220.0,4-NON,0,930.0,S-1/A,20190331,2019.0,Q2,2019-09-19 16:49:00.0,0,1,knwn-20190331.xml,1,,19,10948,2019q3
20190923,0001654954-19-011016,1654954,TRIO-TECH INTERNATIONAL,3559.0,US,CA,VAN NUYS,91406,16139 WYANDOTTE ST.,,818-787-7000,US,CA,VAN NUYS,91406,16139 WYANDOTTE ST.,,US,CA,952086631.0,TRIO TECH INTERNATIONAL,19920703.0,4-NON,0,630.0,10-K,20190630,2019.0,FY,2019-09-23 13:36:00.0,0,1,trt-20190630.xml,1,,19,11016,2019q3
20190923,0001654954-19-011026,1654954,PETRO RIVER OIL CORP.,1311.0,US,NY,NEW YORK,10003,55 5TH AVENUE,SUITE 1702,469-828-3900,US,NY,NEW YORK,10003,55 5TH AVENUE,SUITE 1702,US,DE,980611188.0,GRAVIS OIL CORP,20110627.0,4-NON,0,430.0,10-Q,20190731,2020.0,Q1,2019-09-23 16:27:00.0,0,1,ptrc-20190731.xml,1,,19,11026,2019q3
20190925,0001654954-19-011065,1654954,"XSPORT GLOBAL, INC.",7370.0,US,CA,NEWPORT BEACH,92660,1024 BAYSIDE DRIVE SUITE 493,,(949) 371-5558,US,CA,NEWPORT BEACH,92660,1024 BAYSIDE DRIVE SUITE 493,,US,WY,800873491.0,"TELEHEALTHCARE, INC.",20141215.0,4-NON,0,930.0,10-Q,20190630,2019.0,Q3,2019-09-24 18:53:00.0,0,1,xspt-20190630.xml,1,,19,11065,2019q3
20190925,0001654954-19-011076,1654954,DYNATRONICS CORP,3841.0,US,UT,SALT LAKE CITY,84121,7030 PARK CENTRE DRIVE,BLDG D,8015687000,US,UT,SALT LAKE CITY,84121,7030 PARK CENTER DR,,US,UT,870398434.0,DYNATRONICS LASER CORP,19920703.0,4-NON,0,630.0,10-K,20190630,2019.0,FY,2019-09-25 10:00:00.0,0,1,dynt-20190630.xml,1,,19,11076,2019q3
20190926,0001654954-19-011147,1654954,"AYTU BIOSCIENCE, INC",2834.0,US,CO,ENGLEWOOD,80112,373 INVERNESS PARKWAY,SUITE 206,(720) 437-6580,US,CO,ENGLEWOOD,80112,373 INVERNESS PARKWAY,SUITE 206,US,DE,470883144.0,"AYTU BIOSCIENCE, INC.",20150609.0,4-NON,0,630.0,10-K,20190630,2019.0,FY,2019-09-26 16:48:00.0,0,1,aytu-20190630.xml,1,,19,11147,2019q3
20191001,0001654954-19-011320,1654954,MONOPAR THERAPEUTICS,2834.0,US,IL,WILMETTE,60091,1000 SKOKIE BLVD SUITE 350,,8473880349,US,IL,WILMETTE,60091,1000 SKOKIE BLVD SUITE 350,,US,DE,320463781.0,,,4-NON,0,1231.0,S-1/A,20190630,2019.0,Q2,2019-10-01 14:30:00.0,1,1,mono-20190630.xml,1,,19,11320,2019q4
20191004,0001654954-19-011483,1654954,SCIENTIFIC INDUSTRIES INC,3826.0,US,NY,BOHEMIA,11716,70 ORVILLE DR,AIRPORT INTERNATIONAL PLZ,6315674700,US,NY,BOHEMIA,11716,70 ORVILLE DR,,US,DE,42217279.0,,,4-NON,0,630.0,10-K,20190630,2019.0,FY,2019-10-04 16:53:00.0,0,1,scnd-20190630.xml,1,,19,11483,2019q4
20191008,0001654954-19-011528,1654954,"LOOP INDUSTRIES, INC.",2800.0,CA,QC,TERREBONNE,J6Y 1Y4,480 FERNAND POITRAS,,781-821-6600,CA,QC,TERREBONNE,J6Y 1Y4,480 FERNAND POITRAS,,US,NV,272094706.0,FIRST AMERICAN GROUP INC.,20101101.0,2-ACC,0,228.0,10-Q,20190831,2020.0,Q2,2019-10-08 08:52:00.0,0,1,loop-20190831.xml,1,,19,11528,2019q4
20191011,0001654954-19-011686,1654954,INTELLIPHARMACEUTICS INTERNATIONAL INC.,2834.0,CA,ON,TORONTO,M9W 5X2,30 WORCESTER ROAD,,416-798-3001,CA,ON,TORONTO,M9W 5X2,30 WORCESTER ROAD,,CA,ON,0.0,INTELLIPHARMACEUTICS INTERNATIONAL INC.,20091020.0,4-NON,0,1130.0,6-K,20190831,2019.0,Q3,2019-10-11 17:20:00.0,0,1,ipci-20190831.xml,1,,19,11686,2019q4
20191015,0001654954-19-011692,1654954,AEHR TEST SYSTEMS,3825.0,US,CA,FREMONT,94539,400 KATO TERRACE,,5106239400,US,CA,FREMONT,94539,400 KATO TERRACE,,US,CA,942424084.0,,,4-NON,0,531.0,10-Q,20190831,2020.0,Q1,2019-10-15 06:32:00.0,0,1,aehr-20190831.xml,1,,19,11692,2019q4
20191015,0001654954-19-011780,1654954,"LAREDO OIL, INC.",1311.0,US,CO,GOLDEN,80403,110 N. RUBEY DR.,SUITE 120,720-295-1214,US,CO,GOLDEN,80403,110 N. RUBEY DR.,SUITE 120,US,DE,262435874.0,"LAREDO MINING, INC.",20080808.0,4-NON,0,531.0,10-Q,20190831,2020.0,Q1,2019-10-15 16:34:00.0,0,1,lrdc-20190831.xml,1,,19,11780,2019q4
20191015,0001654954-19-011781,1654954,"IOTA COMMUNICATIONS, INC.",7389.0,US,PA,NEW HOPE,18938,540 UNION SQUARE,,973-339-3855,US,PA,NEW HOPE,18938,540 UNION SQUARE,,US,DE,223586087.0,"SOLBRIGHT GROUP, INC.",20171106.0,4-NON,0,531.0,10-Q,20190831,2020.0,Q1,2019-10-15 17:02:00.0,0,1,iotc-20190831.xml,1,,19,11781,2019q4
20191018,0001654954-19-011868,1654954,DIGATRADE FINANCIAL CORP,5180.0,CA,BC,VANCOUVER,V6C-2Z6,1500 WEST GEORGIA STREET,SUITE 1300,604-200-0071,CA,BC,VANCOUVER,V6C-2Z6,1500 WEST GEORGIA STREET,SUITE 1300,CA,BC,0.0,BIT-X FINANCIAL CORP.,20150302.0,4-NON,0,1231.0,6-K,20190930,2019.0,Q3,2019-10-18 16:38:00.0,0,1,digaf-20190930.xml,1,,19,11868,2019q4
20191021,0001654954-19-011899,1654954,"GROWLIFE, INC.",3231.0,US,WA,KIRKLAND,98033,5400 CARILLON POINT,,866-781-5559,US,WA,KIRKLAND,98033,5400 CARILLON POINT,,US,DE,900821083.0,"PHOTOTRON HOLDINGS, INC.",20110309.0,4-NON,0,1231.0,S-1,20190630,2019.0,Q2,2019-10-21 16:20:00.0,0,1,phot-20190630.xml,1,,19,11899,2019q4
20191023,0001654954-19-011933,1654954,NAVIENT CORP,6211.0,US,DE,WILMINGTON,19801,123 JUSTISON STREET,SUITE 300,302-283-8000,US,DE,WILMINGTON,19801,123 JUSTISON STREET,SUITE 300,US,DE,464054283.0,NEW CORP,20131205.0,1-LAF,0,1231.0,8-K,20191031,2019.0,FY,2019-10-23 09:04:00.0,0,0,navi-20191231_htm.xml,1,,19,11933,2019q4
20191023,0001654954-19-011935,1654954,"NORTHWEST OIL & GAS TRADING COMPANY, INC.",1381.0,US,NV,SPARKS,89431,4650 WEDEKIND ROAD,SUITE 2,3025699877,US,NV,SPARKS,89431,4650 WEDEKIND ROAD,SUITE 2,US,NV,823552932.0,,,4-NON,0,531.0,10-Q,20190831,2019.0,Q1,2019-10-23 09:21:00.0,0,1,nwog-20190831.xml,1,,19,11935,2019q4
20191028,0001654954-19-012023,1654954,"TG THERAPEUTICS, INC.",2834.0,US,NY,NEW YORK,10014,"2 GANSEVOORT STREET, 9TH FLOOR",,(212) 554-4484,US,NY,NEW YORK,10014,"2 GANSEVOORT STREET, 9TH FLOOR",,US,DE,363898269.0,MANHATTAN PHARMACEUTICALS INC,20030310.0,1-LAF,0,1231.0,8-K,20191031,2019.0,FY,2019-10-28 07:59:00.0,0,0,tgtx-20191231_htm.xml,1,,19,12023,2019q4
20191031,0001654954-19-012185,1654954,"WRAP TECHNOLOGIES, INC.",3480.0,US,AZ,TEMPE,85281,1817 W 4TH STREET,,800-583-2652,US,AZ,TEMPE,85281,1817 W 4TH STREET,,US,DE,980551945.0,,,4-NON,0,1231.0,10-Q,20190930,2019.0,Q3,2019-10-31 16:02:00.0,0,1,wrap-20190930.xml,1,,19,12185,2019q4
20191031,0001654954-19-012189,1654954,ISSUER DIRECT CORP,2750.0,US,NC,RALEIGH,27603,1 GLENWOOD AVE.,SUITE 1001,9194611600,US,NC,RALEIGH,27603,1 GLENWOOD AVE.,SUITE 1001,,,261331503.0,DOCUCON INC,20071002.0,4-NON,0,1231.0,10-Q,20190930,2019.0,Q3,2019-10-31 17:08:00.0,0,1,isdr-20190930.xml,1,,19,12189,2019q4
20191031,0001654954-19-012191,1654954,IRSA PROPIEDADES COMERCIALES S.A.,6512.0,AR,,BUENOS AIRES,C1066AAB,BOLIVAR 108,,00541143237400,AR,,BUENOS AIRES,C1066AAB,BOLIVAR 108,,AR,,0.0,ALTO PALERMO SA APSA,20001113.0,2-ACC,0,630.0,20-F,20190630,2019.0,FY,2019-10-31 17:14:00.0,0,1,ircp-20190630.xml,1,,19,12191,2019q4
20191031,0001654954-19-012196,1654954,IRSA INVESTMENTS & REPRESENTATIONS INC,6552.0,AR,,BUENOS AIRES,C1066AAD,BOLIVAR 108,,00541143237449,AR,,BUENOS AIRES,C1066AAD,BOLIVAR 108,,,,0.0,,,2-ACC,0,630.0,20-F,20190630,2019.0,FY,2019-10-31 17:28:00.0,0,1,irsa-20190630.xml,1,,19,12196,2019q4
20191031,0001654954-19-012197,1654954,CRESUD INC,6500.0,AR,,BUENOS AIRES,C1091AAQ,MORENO 877,,00541143237449,AR,,BUENOS AIRES,C1091AAQ,MORENO 877,,AR,,0.0,,,2-ACC,0,630.0,20-F,20190630,2019.0,FY,2019-10-31 17:31:00.0,0,1,cres-20190630.xml,1,,19,12197,2019q4
20191101,0001654954-19-012227,1654954,SOLITARIO ZINC CORP.,1040.0,US,CO,WHEAT RIDGE,80033,4251 KIPLING STREET,SUITE 390,3035341030,US,CO,WHEAT RIDGE,80033,4251 KIPLING STREET,SUITE 390,US,CO,841285791.0,SOLITARIO EXPLORATION & ROYALTY CORP.,20080616.0,4-NON,0,1231.0,10-Q,20190930,2019.0,Q3,2019-11-01 11:59:00.0,0,1,xpl-20190930.xml,1,,19,12227,2019q4
