,2009q2,2009q3,2009q4,2010q1,2010q2,2010q3,2010q4,2011q2,2011q3,2011q4,2012q1,2012q2,2012q3,2012q4,2013q1,2013q2,2013q3,2013q4,2014q1,2014q2,2014q3,2014q4,2015q1,2015q2,2015q3,2015q4,2016q1,2016q2,2016q3,2016q4,2017q1,2017q2,2017q3,2017q4,2018q1,2018q2,2018q3,2018q4,2019q1,2019q2,2019q3,2019q4,2020q2,2020q3
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,,,,,,,,,,-48516.0,152092.0,,,,,,,,,,,,,,,,,,,,-8456118.0,,-5955554.0,-665658.0,0.0,,,,,,
OtherComprehensiveIncomeOtherNetOfTax,,,,,,,,,16951.0,190274.0,,,,,,,,,-1338033.0,-570682.0,-1218442.0,-518258.0,,-141267.0,220571.0,-518258.0,,-7091193.0,267306.0,-460005.0,,-239434.0,-63742.0,-159544.0,,-299500.0,-46631.0,-42914.0,,-220940.0,-100243.0,,,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,,,,,,,,,,,-13099.0,0.0,,,,,,,,,,,,,-853000.0,-599000.0,-599000.0,-599000.0,-599000.0,-599000.0,0.0,0.0,0.0,454416.0,0.0,0.0,,,,,,
ComprehensiveLossNetLoss,,,,,,,,,,,,,,,,,,,-35248833.0,-4396924.0,,-595524.0,-1928860.0,-4764785.0,,-7701164.0,8309328.0,,-3559534.0,-1340617.0,-863416.0,-128564.0,-6877215.0,-440877.0,-2803623.0,-1857478.0,,,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,,,,,,,,,,,,1364166.0,-108.0,21391.0,-971.0,-4211.0,-1277.0,-13518.0,-500795.0,-86891.0,-393356.0,-270039.0,-27758.0,,-3009000.0,7552.0,-365958.0,151172.0,22302000.0,53517000.0,4060015.0,,,3198000.0,,,,,
OtherComprehensiveIncomeLossTaxPortionAttributableToParent1,,,,,,,,,,,,,,,,,,,-1248452.0,4084.0,-1198432.0,-779222.0,,686055.0,-267579.0,192454.0,,78386.0,1282269.0,1348652.0,,63883.0,63883.0,66383.0,,54018.0,99568.0,162415.0,,55559.0,45550.0,,,
WriteDownOfLongTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,22181.0,,,,1.0,,,,1.0,,
WriteDownOfInventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-95750.0,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,,,,,,15529667.0,220522000.0,12681964.0,6699977.0,,,,28292.0,31819336.0,86529895.0,,20453500.0,2000000.0,321416654.0,36091674.0,65539737.0,20453500.0,21347938.0,278033000.0,2330322.0,591042000.0,245199204.0,20453500.0,63956543.0,38274490.0,50802391.0,30000000.0,5539352.0,120542611.0,5932417.0,93524726.0,34837625.0,11002775.0
ConsultingExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160000.0,44141.0,181589.0,84831.0,182028.0,0.0,,,48000.0,
DepreciationAndAmortisationExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52958000.0,3024.0,75272.0,,64153000.0,30242.0,,,69271.0,579757.0
CostOfGoodsSoldDepreciation,,,,,,,,,,,,,,,,,,,0.0,103851.0,235359.0,226277.0,,525464.0,132000.0,,,,,,,,,,,92592.0,98268.0,,,,,,,
MiscellaneousOtherOperatingExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10586000.0,7044000.0,25016.0,,68000.0,19071000.0,,,71076.0,
CostOfGoodsSoldDirectLabor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,44049.0,,,,,,,
GainsLossesOnExchangeDifferencesOnTranslationBeforeTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192000.0,,-1457.0,,4314000.0,,,,,
ForeignCurrencyTransactionGainBeforeTax,,,,,,,,,,,,,581000.0,-1022000.0,1565000.0,-82000.0,499000.0,15489.0,1607000.0,585000.0,-223000.0,600000.0,777000.0,323000.0,1001000.0,,1641000.0,,,,968405.0,0.0,20445.0,,-707942.0,-13822.0,6811.0,-80021.0,,,,,,
CostOfGoodsSoldMaintenanceCosts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35040.0,26158.0,,,,,,,
FinanceCosts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8384000.0,92772.0,2383.0,302244.0,12906000.0,1025000.0,,10094000.0,,
SalesAndMarketingExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2056000.0,587553.0,76582.0,,1843000.0,2306357.0,,5437000.0,913792.0,549750.0
UtilitiesCosts,,,,,,,,,136385.0,0.0,,18264.0,154956.0,154956.0,,173973.0,188226.0,24474.0,204186.0,19515.0,9729.0,229886.0,237507.0,5173.0,7899.0,20052.0,25979.0,2387.0,7445.0,12110.0,,,,,,0.0,31888.0,,,,,,,
AdministrativeExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274000.0,724519.0,191766.0,2724759.0,230451.0,1701723.0,,2877792.0,1701723.0,185630.0
ProfessionalFeesExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128638.0,664295.0,335762.0,,2988000.0,21167.0,,,412842.0,324577.0
CostOfGoodsPurchased,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,43925.0,,,,,,
InventoryNet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146398.0,8020000.0,10369000.0,,4815215.0,26409.0,1002020.0,8655176.0,5709000.0
ExpenseFromSharebasedPaymentTransactionsWithEmployees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202000.0,7049000.0,869130.0,77000.0,4381000.0,676054.0,10000.0,1144000.0,91000.0,1084471.0
TravelExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637000.0,71561.0,22231.0,,1949000.0,167681.0,,,111965.0,348524.0
WagesAndSalaries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720000.0,5778000.0,615331.0,,23100000.0,1157591.0,,,1037586.0,
NetIncomeLossAttributableToRedeemableNoncontrollingInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134000.0,272000.0,1072000.0,-813000.0,134000.0,-624000.0,800000.0,,
PreferredStockDividendsIncomeStatementImpact,,,,,,,,,,,,,,,,,,,924132.0,16402161.0,0.0,0.0,1358364.0,,0.0,37765.0,16402161.0,,,127902.0,,,,,,1967000.0,3894000.0,5922000.0,7909000.0,1995000.0,1974000.0,6005000.0,1995000.0,2604000.0
OperatingExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695728000.0,3220339.0,2160792.0,3990945.0,6024983.0,1811000.0,5289000.0,3594034.0,20780187.0,4975584.0
ManagementCompensationStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1582500.0,247500.0,,330000.0,665000.0,750000.0,332500.0,332500.0
FairValueOptionChangesInFairValueGainLoss1,,,,,,,,,,,,,,-25955.0,-48439.0,-1242.0,,0.0,,,,-49681.0,,,,-5140000.0,,,,,,,,,71000.0,0.0,4000.0,11000.0,3000.0,24000.0,32000.0,38000.0,46000.0,32000.0
GainLossOnSaleOfLoansAndLeases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-25698.0,-34978.0,,-25698.0,,
IncreaseDecreaseInFairValueMeasurementLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226827.0,,,,,,,
ProfitLossOne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3753380.0,-4202753.0,,,,,,
RevenueFromInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4255000.0,30809.0,1581.0,28211.0,13300000.0,41571.0,,5187000.0,14226.0,337986.0
BasicAndDilutedEarningsLossPerShare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,-0.15,-0.07,-0.021,0.03,-0.01,0.61,2.03,-0.67,-0.76
AdjustedWeightedAverageShares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438644487.0,18347211.0,51329138.0,190531439.0,14820313.0,261271621.0,30980173.0,12601908.0,47451644.0,18680021.0
InsuranceCommissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13774.0,36949.0,44757.0,,14059.0,30585.0,45518.0,67366.0,28010.0
IncludingNonCashStockRelatedCharges,,,,,,,,,,,,0.0,0.0,205733.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GrossBillings,,,,,,,,,,,,25763000.0,97394000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtConversionConvertedInstrumentAmount1,,,,,,,,,,1665788.0,,1665788.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Entertainment,,,,,,,,,1918.0,0.0,,1918.0,69.0,2594.0,,2755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GeneralAndAdministrativeIncludingNonCashStockRelatedCharges,,,,,,,,,,,,6746740.0,62945.0,6746740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EmployeePayrollCosts,,,,,,,,,,,,19282000.0,51330000.0,17154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SalesRevenueGoodsGross,,,,,,,,,553148.0,550584.0,,330623.0,0.0,91851.0,,20048942.0,,,38812.0,3027.0,,,,13862437.0,,,,11513289.0,,,,1717521.0,,,,,,,,,,,,
SalesDiscountsGoods,,,,,,,,,,,,1052453.0,,,,1125529.0,,,,639461.0,,,,639461.0,,,,489473.0,,,,137266.0,,,,,,,,,,,,
DebtConversionOriginalDebtAmount1,,,,,,,,,,1045000.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetOfIncomeTaxes,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AcquisitionOfMineralPropertyInterest,,,,,,,,,,0.0,,4242.0,4242.0,,4242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InKindContributionServices,,,,,,,,,72000.0,18000.0,,72000.0,72000.0,18000.0,,450000.0,468000.0,18000.0,72000.0,72000.0,36000.0,18000.0,,,,,,,,,,,,,,,,,,,,,,
BenefitFromTaxLossCarryforwards,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ConsultingStockBasedCompensation,,,,,,,,,,,,2926980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NoninterestExpenseDirectorsFees,,,,,,,,,,4262.0,,0.0,,,,225797.0,,,,93727.0,,,,225797.0,,,,,,,,,,,,,,,2316.0,201255.0,,,,
MineralPropertyExploration,,,,,,,,,,0.0,,0.0,20082.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DonatedRent,,,,,,,,,,,,0.0,3000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeTaxesNonCashStockRelatedCharges,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EntertainmentAndPublicRelationsCosts,,,,,,,,,,,,2853.0,0.0,9681.0,2877.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ConsultingExpenses,,,,,,,,,,,,537230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FinancingFeeStockBasedCompensation,,,,,,,,,,,,90096.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShippingHandlingAndTransportationCosts,,,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,13354.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
TransferAgentExpense,,,,,,,,,5200.0,0.0,,2954.0,6809.0,23208.0,,24038.0,,3855.0,,,,,,,,,,,,,,,,,,,,,,,,,,
EquipmentExpense,,,,,,,,,,42206.0,,6879.0,0.0,0.0,,0.0,0.0,6879.0,,6879.0,0.0,,,,,,,,,,,,,,,50847.0,,,,32025.0,4754.0,1471.0,9644.0,4754.0
CostsAndExpenses,,,,,,,,,,,,1933321.0,8003580.0,48485840.0,1339631.0,,4317000.0,3111000.0,18604000.0,3299000.0,6345000.0,3111000.0,13029000.0,,3298000.0,14319000.0,,,,,,,,,744716000.0,,,,723349000.0,,,,,
MineralPropertyInterests,,,,,,,,,,,,6027205.0,,,,6085967.0,,,,5147673.0,,,,5147673.0,,,,,,,,,,,,,,,,,,,,
InterestAndTaxPenalties,,,,,,,,,,,,64838.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GainOnDerivativeInstrumentsPretax,,,,,,,,,,,,0.0,-703525.0,-272189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RentalExpenseRelatedParty,,,,,,,,,,,,43653.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpenseLongTermDebt,,,,,,,,,,,,166450.0,,,,6700000.0,,,,114902.0,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpenseOther,,,,,,,,,,,,0.0,,,,0.0,2705.0,4118.0,388000.0,22509.0,23291.0,0.0,158521.0,,40383.0,,468256.0,,,,,,,,,,,,,,,,,
Travel,,,,,,,,,5546.0,5546.0,,0.0,3628.0,0.0,1569.0,1783.0,6427.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ReversalOfValueAddedTaxNet,,,,,,,,,,,,122907.0,547606.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestIncomeDomesticDeposits,,,,,,,,,10637.0,10637.0,,10636.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ReversalOfIncomeTax,,,,,,,,,,,,1852016.0,,1852016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TransferAgent,,,,,,,,,,690.0,,600.0,9615.0,,0.0,3897.0,4392.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
GainLossOnContractTermination,,,,,,,,,,,,0.0,,,,-4096984.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,17517000.0
LossOnConversionOfDebt,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MineralPropertyOptionPayment,,,,,,,,,,,,0.0,,,,3428.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
NetReparationImpairmentAndOtherIncomeExpense,,,,,,,,,,,,-6582981.0,8915.0,-6709781.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GainLossRelatedToLitigationSettlement,,,,,,,,,,,,0.0,,,,,,,,,,19142.0,19142.0,,-19142.0,-19142.0,0.0,,-19142.0,-106966.0,-106966.0,,-106966.0,,,,,,,,,,,
DepreciationNonproduction,,,,,,,,,554.0,26015.0,,203310.0,203487.0,203487.0,,843.0,204202.0,175.0,,183.0,179.0,,,,,,,,,,,,,,,,,,,,,,,
NetCreditsChargesRelatedToConvertibleDebt,,,,,,,,,,,,1917868.0,1866669.0,-1109453.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WriteOffOilAndGasCostsAndExplorationAdvances,,,,,,,,,-4209312.0,0.0,,0.0,4304265.0,0.0,,4304265.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ForeignExchangeGainOnDissolutionOfSubsidiaries,,,,,,,,,,,,33986.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CostOfPropertyRepairsAndMaintenance,,,,,,,,,1043.0,30119.0,,0.0,1043.0,38903.0,559066.0,1043.0,0.0,0.0,0.0,0.0,0.0,106000.0,96000.0,24000.0,24000.0,0.0,,106000.0,,,,,,,,,,,,,,,,
DebtInstrumentDecreaseForgiveness,,,,,,,,,,-11362.0,,-1348212.0,-1662.0,-1349874.0,-14466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9389.0,,,-38871.0,,0.0,,,,,,,,,,,,,,,,
GainOnSaleOfInvestments,,,,,,,,,,,,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtInstrumentIncreaseDecreaseOtherNet,,,,,,,,,61316.0,61316.0,,61316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ReversalOnLiquidatedDamages,,,,,,,,,63835.0,46165.0,,110000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GainsLossesOnRestructuringOfDebt,,,,,,,,,0.0,0.0,,15833.0,15833.0,0.0,10761.0,,22110.0,,-8250.0,,,,,,,,,,,,,,,,,,,,,,,,,
TechnologyServicesCosts,,,,,,,,,,,,638660.0,3115447.0,,,0.0,0.0,0.0,711084.0,711084.0,0.0,0.0,14141775.0,,,,,4733815.0,,,,4480388.0,,,135224.0,,,,,,,,,
RecoveryOfMineralPropertyCostsForStockNotIssuable,,,,,,,,,,,,0.0,2253000.0,2253000.0,0.0,0.0,2253000.0,2253000.0,2253000.0,0.0,0.0,2253000.0,2253000.0,,,,,,,,,,,,,,,,,,,,,
ExtinguishmentOfDebtGainLossNetOfTax,,,,,,,,,,,,0.0,,0.0,10909.0,0.0,,0.0,0.0,0.0,,221292.0,,,,0.0,,,,,,,,,,,,,,,,,,
LossOnModificationOfDebt,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UnauthorizedDistribution,,,,,,,,,-69116.0,-69116.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TerminationFee,,,,,,,,,-792000.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GainLossConversionOfDebt,,,,,,,,,,-620788.0,,-620788.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeTaxCreditsAndAdjustments,,,,,,,,,,-49120.0,,0.0,-51482.0,-49120.0,-212000.0,,-188000.0,-212000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
GainLossOnSaleOfSecuritiesNet,,,,,,,,,79129.0,4434.0,,0.0,0.0,0.0,0.0,4635.0,156870.0,0.0,24318.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
EquityMethodInvestmentSoldCarryingAmount,,,,,,,,,,,,403940.0,714793.0,40647.0,1375705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GainLossOnDispositionOfProperty,,,,,,,,,,0.0,,0.0,0.0,260058.0,-59000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GainLossOnWriteDownOfPromissoryNote,,,,,,,,,,-254997.0,,-254997.0,-254997.0,0.0,,0.0,0.0,-254997.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ExplorationAndProductionRevenue,,,,,,,,,,,,,,,,,,,,,,,20250.0,40500.0,20250.0,,20250.0,20250.0,60750.0,,81000.0,,,,,,,,,,,,,
GasGatheringTransportationMarketingAndProcessingRevenue,,,,,,,,,,,,,,,,,,,,,,81000.0,,,81000.0,,,,,,,,,,,,,,,,,,,
CostOfGoodsSoldDirectMaterials,,,,,,,,,,,,,,,,,,,470115.0,359647.0,470115.0,222755.0,,3512839.0,3106000.0,,,,,,,,,,,,,,,,,,,
AuditAccounting,,,,,,,,,,,,,,,,,,,,,,,,,10645.0,41481.0,10645.0,4457.0,,,,,,,,,,,,,,,,
ManufacturingServices,,,,,,,,,,,,,25619062.0,1933721.0,2516859.0,859326.0,10369387.0,442303.0,4450580.0,103005.0,5172214.0,442303.0,896329.0,999334.0,1221881.0,313063.0,579.0,313835.0,314220.0,,,,,,,,,,,,,,,
ProductionFacilityOverheadCosts,,,,,,,,,,,,,,,,,,,,98235.0,174984.0,74345.0,,98000.0,77000.0,,,,,,,,,,,,,,,,,,,
ResultsOfOperationsProductionOrLiftingCosts,,,,,,,,,,,,,,1744289.0,149796.0,130903.0,136297.0,929795.0,149796.0,403230.0,136297.0,782008.0,166917.0,210743.0,343754.0,,482798.0,91682.0,461289.0,,482798.0,,,,,,,,,,,,,
Insurance,,,,,,,,,,,,,,,,,,,,,,,,,7486.0,30465.0,29773.0,30018.0,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
ClosingFee,,,,,,,,,,,,,,,,,,,,,,,,,1500000.0,,,,,,,,,,,,,,,,,,,
ProfessionalServiceFee,,,,,,,,,,,,,,,,,,,1046095.0,251434.0,76231.0,114271.0,653646.0,185484.0,440081.0,114271.0,653646.0,288718.0,440081.0,,,,,,,,,,,,,,,
EquityInstrumentIssuedPursuantToTransaction,,,,,,,,,,,,,14211000.0,,,,14211000.0,,,,11268000.0,,,,11268000.0,,,,11268000.0,,,,,,,,,,,,,,,
SponsorFees,,,,,,,,,,,,,,,,3080633.0,62240.0,3171829.0,397095.0,3386235.0,23645.0,3797918.0,3912812.0,140140.0,171477.0,466815.0,570985.0,72018.0,183708.0,466815.0,,,,,,,,,,,,,,
NetLossOnEquityInvestment,,,,,,,,,,,,,-1619351.0,,,-200659.0,-2927274.0,-762687.0,,-144710.0,-4243624.0,-4607127.0,-4618005.0,-104575.0,-238250.0,-62837.0,,-546569.0,,,,,,,,,,,,,,,,
RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,,,,,,,,,,,,,,,,,0.0,22246.0,46682.0,109000.0,218000.0,0.0,435000.0,,0.0,71000.0,62092.0,,34000.0,36000.0,37000.0,,154254.0,,,,,,,,,,,
ManufacturingServicesCost,,,,,,,,,,,,,9509245.0,1616527.0,1659550.0,1434725.0,4500401.0,1616527.0,3276077.0,245692.0,1258283.0,283452.0,285094.0,1031447.0,1258283.0,283452.0,285094.0,0.0,285620.0,,,,,,,,,,,,,,,
AdvertisingRevenue,,,,,,,,,,,,,,,,,,,,,,,,404991.0,0.0,1158621.0,0.0,3482000.0,3649000.0,,,,,,,,,,,,,,,
LossOnSettlementOfPayables,,,,,,,,,,,,,,,,,,,,,,,,0.0,484080.0,781918.0,,369260.0,114820.0,297838.0,,,,,,1826684.0,,,,,,,,
ResultsOfOperationsDepreciationDepletionAmortizationAndAccretion,,,,,,,,,,,,,,,,,,,,,,431748.0,,,431748.0,,,,,,,,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,,,,,,,,,,,,,,,-11843138.0,,-6200065.0,6899731.0,-729415.0,,639390.0,0.0,-729415.0,,-131745.0,,0.0,,-44861.0,,,,,-44861.0,,,,,,,,
FactoringRevenues,,,,,,,,,,,,,,,,,,,,,,,,0.0,1910000.0,,6664.0,1983000.0,662000.0,,,,,,,,,,,,,,,
RelatedPartyCosts,,,,,,,,,,17048.0,,,,,,-521540.0,101226.0,303678.0,8875570.0,9157400.0,125536.0,267250.0,889118.0,199500.0,125536.0,267250.0,994127.0,199500.0,229000.0,278250.0,,,,,,,,,,,,,,
OtherIncomeGainOnTerminationOfOptionAgreement,,,,,,,,,,,,,175050.0,175050.0,0.0,175050.0,175050.0,0.0,217550.0,217550.0,0.0,,0.0,42500.0,42500.0,,,,,,,,,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,,,,,,,,,,,,,,,,1882000.0,5494000.0,16279000.0,17636000.0,922000.0,409687.0,6868000.0,1541267.0,922000.0,251356.0,71000.0,1691000.0,2682000.0,3598000.0,726000.0,,,,,,,,,,,,,2330000.0,
MarketableSecuritiesRealizedGainLossOtherThanTemporaryImpairmentsAmount,,,,,,,,,,,,,,,,,,,,,,,,,0.0,28387.0,0.0,,0.0,0.0,78813.0,,0.0,,,,,,,,,,,
NoninterestExpenseOfferingCost,,,,,,,,,,,,,,,,5223.0,15462.0,105985.0,108757.0,5223.0,118953.0,122779.0,125738.0,5934.0,4262.0,20509.0,26400.0,8562.0,15077.0,16792.0,,,,,,,,,,,,,,
EarningsOfEquityAccountedAssetLiquidationInvestments,,,,,,,,,,,,,,,,,7000.0,1449000.0,2023000.0,-30000.0,809000.0,1265000.0,143000.0,34000.0,139000.0,105000.0,,,,,,,,,,,,,,,,,,
InterestIncomeOperating,,,,,,,,,,,,,,,,2658104.0,,,2658104.0,1516477.0,,,2658104.0,483293.0,1313323.0,2454079.0,3138717.0,590480.0,722843.0,1140756.0,3138717.0,,,,,,,,,,,7229000.0,4436000.0,16845000.0
TransferAgentRegulatory,,,,,,,,,,,,,,,,,,,,,,,,,32579.0,16373.0,16373.0,35635.0,,,,,,,,,,,,,,,,
DerivativeExpense,,,,,,,,,,,,,,,,,115000.0,0.0,,0.0,0.0,115000.0,,170500.0,12028383.0,0.0,,0.0,,,,,,,,,,,,,,,,
LossFromDisposalOfSubsidiary,,,,,,,,,,,,,,,,-185340.0,-185340.0,0.0,0.0,0.0,0.0,0.0,,0.0,283275.0,-118275.0,,0.0,,-118275.0,,,,,,,,,,,,,,
ChangeInFairValueOfWarrantLiability,,,,,,,,,,,,,,,,,,,0.0,-25405.0,-937386.0,-6840.0,-466060.0,-2439018.0,1501632.0,125364.0,189833.0,-15295.0,34049.0,,,-34175.0,,,-3720.0,,,,,,,,,
Dividends,,,,,,,,,,4872.0,,,,,,,,,,,239680.0,-266666.0,,,239680.0,,,,,,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings1,,,,,,,,,,,,,,,,,,,3016.0,-41648.0,589994.0,-99343.0,-251963.0,-703126.0,589994.0,0.0,-160766.0,,,,,,,,,,,,,,,,,
OtherOperatingExpensesNet,,,,,,,,,,,,,,,,0.0,379947.0,0.0,0.0,-40053.0,0.0,342566.0,-36765.0,142.0,2177.0,540.0,0.0,0.0,6758.0,231.0,,,,,,,,,,,,,,
GovernmentGrants,,,,,,,,,,,,,273139.0,45942.0,,132139.0,25308.0,20634.0,132139.0,0.0,153700.0,60884.0,132139.0,0.0,153700.0,92139.0,1645032.0,194473.0,1697857.0,2292180.0,1645032.0,,,,,,,,,,,,,
LiabilitiesFairValueAdjustment,,,,,,,,,,,,,,,,,,,,,,,,0.0,-937386.0,,,,,,,,,,,,,,,,,,,
FeesPaidOnCreditLine,,,,,,,,,,,,,,,,,,,,8603.0,15660.0,0.0,12223.0,,7057.0,11485.0,11485.0,,,,,,,,,,,,,,,,,
IncomeLossFromEquityMethodInvestmentsExcludingAssetLiquidationInvestments,,,,,,,,,,,,,,,,,-7000.0,23000.0,126000.0,11000.0,38000.0,129000.0,261000.0,11000.0,24000.0,164000.0,,,,,,,,,,,,,,,,,,
ServiceManagementCosts,,,,,,,,,,-35843.0,,,,,,429728.0,101228.0,4486273.0,4587501.0,4722729.0,77228.0,4897185.0,774247.0,135228.0,75525.0,133519.0,404912.0,8972.0,17950.0,9074.0,,,,,,,,,,,,,,
GainLossOnSalesOfAssetsAndAssetImpairmentCharges,,,,,,,,,,,,,,-2106379.0,0.0,,,0.0,-18920.0,2820.0,3210.0,1679.0,-1477774.0,2820.0,3210.0,0.0,0.0,0.0,35058.0,10000.0,10000.0,10653.0,,,,,,,,,,,,
IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,,,,,,,,,,,,,,,,,,,67675.0,-4908.0,-10257.0,-16646.0,-20717.0,-32403.0,-93024.0,-6389.0,,,,,,,,,,,,,,,,,,
AmortizationOfFinancingCosts,,,,,,,,,,,,,4859.0,15478.0,1215.0,0.0,0.0,0.0,556000.0,165126.0,,1170.0,1123612.0,1199.0,0.0,0.0,7611.0,,,,,,,,,,,,,,,,,
DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,,,,,,,,,,,,,,,,,,,,755426.0,0.0,0.0,0.0,727963.0,0.0,0.0,,,,,,-9521.0,,,,,,,,-5140000.0,,-5771000.0,,
